,align,no_align,time,distance,n_proj,n_epochs,seed,subject,target_subject,multifreq,reg,dataset,resample,epoch_tmin,epoch_tmax,cov_fs,cov_time_window,cross_subject,lr
1387,1.0,1.0,0.0,logsw,500,500,929,8,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1388,0.56,0.55,2.2803802490234375,logsw,500,500,929,8,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1389,0.59,0.585,2.25362491607666,logsw,500,500,929,8,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1390,0.51,0.535,2.261126756668091,logsw,500,500,929,8,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1391,0.56,0.5,2.240941286087036,logsw,500,500,929,8,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1392,0.945,0.5,2.2596428394317627,logsw,500,500,929,9,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1393,0.775,0.77,2.2620606422424316,logsw,500,500,929,9,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1394,0.79,0.595,2.2655341625213623,logsw,500,500,929,9,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1395,0.775,0.745,2.267300844192505,logsw,500,500,929,9,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1396,0.63,0.51,2.247856855392456,logsw,500,500,929,9,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1397,0.605,0.56,2.247042179107666,logsw,500,500,929,9,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1398,0.565,0.595,2.2626681327819824,logsw,500,500,929,9,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1399,0.565,0.545,2.2651140689849854,logsw,500,500,929,9,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1400,1.0,1.0,0.0,logsw,500,500,929,9,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1401,0.56,0.6,2.260524272918701,logsw,500,500,929,9,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1402,0.4,0.45,2.2638490200042725,logsw,500,500,929,9,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1403,0.57,0.57,2.2412614822387695,logsw,500,500,929,9,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1404,0.905,0.5,2.26401948928833,logsw,500,500,929,10,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1405,0.79,0.575,2.2569971084594727,logsw,500,500,929,10,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1406,0.53,0.58,2.262364625930786,logsw,500,500,929,10,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1407,0.68,0.665,2.256124973297119,logsw,500,500,929,10,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1408,0.57,0.5,2.2535972595214844,logsw,500,500,929,10,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1409,0.53,0.535,2.2597553730010986,logsw,500,500,929,10,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1410,0.585,0.525,2.2644460201263428,logsw,500,500,929,10,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1411,0.56,0.595,2.2515201568603516,logsw,500,500,929,10,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1412,0.535,0.53,2.2452187538146973,logsw,500,500,929,10,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1413,1.0,1.0,0.0,logsw,500,500,929,10,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1414,0.6,0.48,2.2448580265045166,logsw,500,500,929,10,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1415,0.48,0.51,2.2762959003448486,logsw,500,500,929,10,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1416,0.385,0.5,2.2383663654327393,logsw,500,500,929,11,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1417,0.715,0.565,2.240006923675537,logsw,500,500,929,11,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1418,0.43,0.47,2.282531499862671,logsw,500,500,929,11,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1419,0.58,0.58,2.252856492996216,logsw,500,500,929,11,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1420,0.485,0.505,2.3331332206726074,logsw,500,500,929,11,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1421,0.485,0.47,2.2728865146636963,logsw,500,500,929,11,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1422,0.415,0.415,2.249706745147705,logsw,500,500,929,11,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1423,0.56,0.625,2.255417585372925,logsw,500,500,929,11,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1424,0.34,0.49,2.256103038787842,logsw,500,500,929,11,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1425,0.535,0.535,2.245396375656128,logsw,500,500,929,11,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1426,1.0,1.0,0.0,logsw,500,500,929,11,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1427,0.47,0.46,2.2585010528564453,logsw,500,500,929,11,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1428,0.43,0.545,2.2609612941741943,logsw,500,500,929,12,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1429,0.435,0.46,2.2641918659210205,logsw,500,500,929,12,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1430,0.575,0.495,2.259622573852539,logsw,500,500,929,12,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1431,0.355,0.325,2.258479118347168,logsw,500,500,929,12,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1432,0.47,0.465,2.416745662689209,logsw,500,500,929,12,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1433,0.495,0.5,2.2579355239868164,logsw,500,500,929,12,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1434,0.56,0.55,2.2585501670837402,logsw,500,500,929,12,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1435,0.545,0.505,2.2792038917541504,logsw,500,500,929,12,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1436,0.55,0.595,2.2710371017456055,logsw,500,500,929,12,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1437,0.47,0.52,2.2814836502075195,logsw,500,500,929,12,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1438,0.355,0.385,2.2600595951080322,logsw,500,500,929,12,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1439,1.0,1.0,0.0,logsw,500,500,929,12,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
